Case,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
500,0,8,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
501,0,9,1,1,0,0,1,0,0.49,167,1,4,50,5,1,2,1,4,11,56
501,1,9,2,0,1,1,0,0,1.06,48,1,4,50,5,1,2,1,4,11,56
501,0,9,3,0,0,0,0,0,0,0,1,4,50,5,1,2,1,4,11,56
502,0,1,1,1,0,1,0,0,3.09,91,0,1,24,3,2,1,1,2,2,57
502,0,1,2,0,1,0,0,1,0.89,20,0,1,24,3,2,1,1,2,2,57
502,1,1,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
503,0,2,1,1,0,1,0,0,3.09,26,0,1,24,3,2,1,1,2,2,57
503,0,2,2,0,1,0,1,0,0.36,48,0,1,24,3,2,1,1,2,2,57
503,1,2,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
504,0,3,1,1,0,0,0,1,0.49,91,0,1,24,3,2,1,1,2,2,57
504,0,3,2,0,1,0,0,1,0.36,48,0,1,24,3,2,1,1,2,2,57
504,1,3,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
505,0,4,1,1,0,0,0,1,1.68,26,0,1,24,3,2,1,1,2,2,57
505,0,4,2,0,1,0,1,0,0.36,57,0,1,24,3,2,1,1,2,2,57
505,1,4,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
506,0,5,1,1,0,1,1,0,3.09,26,0,1,24,3,2,1,1,2,2,57
506,0,5,2,0,1,0,1,0,1.06,20,0,1,24,3,2,1,1,2,2,57
506,1,5,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
507,0,6,1,1,0,0,0,1,1.68,91,0,1,24,3,2,1,1,2,2,57
507,0,6,2,0,1,1,0,0,1.06,20,0,1,24,3,2,1,1,2,2,57
507,1,6,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
508,0,7,1,1,0,1,0,0,1.68,167,0,1,24,3,2,1,1,2,2,57
508,0,7,2,0,1,1,0,0,0.89,57,0,1,24,3,2,1,1,2,2,57
508,1,7,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
509,0,8,1,1,0,0,1,0,0.49,26,0,1,24,3,2,1,1,2,2,57
509,0,8,2,0,1,0,0,1,0.89,57,0,1,24,3,2,1,1,2,2,57
509,1,8,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
510,0,9,1,1,0,0,1,0,0.49,167,0,1,24,3,2,1,1,2,2,57
510,0,9,2,0,1,1,0,0,1.06,48,0,1,24,3,2,1,1,2,2,57
510,1,9,3,0,0,0,0,0,0,0,0,1,24,3,2,1,1,2,2,57
511,1,1,1,1,0,1,0,0,3.09,91,1,2,25,5,1,6,1,4,2,58
511,0,1,2,0,1,0,0,1,0.89,20,1,2,25,5,1,6,1,4,2,58
511,0,1,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
512,1,2,1,1,0,1,0,0,3.09,26,1,2,25,5,1,6,1,4,2,58
512,0,2,2,0,1,0,1,0,0.36,48,1,2,25,5,1,6,1,4,2,58
512,0,2,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
513,1,3,1,1,0,0,0,1,0.49,91,1,2,25,5,1,6,1,4,2,58
513,0,3,2,0,1,0,0,1,0.36,48,1,2,25,5,1,6,1,4,2,58
513,0,3,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
514,1,4,1,1,0,0,0,1,1.68,26,1,2,25,5,1,6,1,4,2,58
514,0,4,2,0,1,0,1,0,0.36,57,1,2,25,5,1,6,1,4,2,58
514,0,4,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
515,0,5,1,1,0,1,1,0,3.09,26,1,2,25,5,1,6,1,4,2,58
515,1,5,2,0,1,0,1,0,1.06,20,1,2,25,5,1,6,1,4,2,58
515,0,5,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
516,0,6,1,1,0,0,0,1,1.68,91,1,2,25,5,1,6,1,4,2,58
516,1,6,2,0,1,1,0,0,1.06,20,1,2,25,5,1,6,1,4,2,58
516,0,6,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
517,0,7,1,1,0,1,0,0,1.68,167,1,2,25,5,1,6,1,4,2,58
517,1,7,2,0,1,1,0,0,0.89,57,1,2,25,5,1,6,1,4,2,58
517,0,7,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
518,0,8,1,1,0,0,1,0,0.49,26,1,2,25,5,1,6,1,4,2,58
518,1,8,2,0,1,0,0,1,0.89,57,1,2,25,5,1,6,1,4,2,58
518,0,8,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
519,0,9,1,1,0,0,1,0,0.49,167,1,2,25,5,1,6,1,4,2,58
519,1,9,2,0,1,1,0,0,1.06,48,1,2,25,5,1,6,1,4,2,58
519,0,9,3,0,0,0,0,0,0,0,1,2,25,5,1,6,1,4,2,58
520,0,1,1,1,0,0,1,0,1.68,91,1,3,43,3,1,2,1,4,12,59
520,1,1,2,0,1,0,1,0,0.89,48,1,3,43,3,1,2,1,4,12,59
520,0,1,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
521,0,2,1,1,0,1,0,0,1.68,26,1,3,43,3,1,2,1,4,12,59
521,1,2,2,0,1,0,0,1,1.06,48,1,3,43,3,1,2,1,4,12,59
521,0,2,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
522,0,3,1,1,0,0,1,0,1.68,167,1,3,43,3,1,2,1,4,12,59
522,1,3,2,0,1,0,0,1,0.36,20,1,3,43,3,1,2,1,4,12,59
522,0,3,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
523,0,4,1,1,0,0,0,1,3.09,26,1,3,43,3,1,2,1,4,12,59
523,1,4,2,0,1,1,0,0,0.89,48,1,3,43,3,1,2,1,4,12,59
523,0,4,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
524,0,5,1,1,0,1,0,0,0.49,91,1,3,43,3,1,2,1,4,12,59
524,1,5,2,0,1,0,1,0,1.06,57,1,3,43,3,1,2,1,4,12,59
524,0,5,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
525,0,6,1,1,0,0,0,1,0.49,167,1,3,43,3,1,2,1,4,12,59
525,1,6,2,0,1,0,1,0,0.89,20,1,3,43,3,1,2,1,4,12,59
525,0,6,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
526,0,7,1,1,0,0,0,1,3.09,167,1,3,43,3,1,2,1,4,12,59
526,1,7,2,0,1,0,0,1,1.06,57,1,3,43,3,1,2,1,4,12,59
526,0,7,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
527,0,8,1,1,0,1,0,0,0.49,26,1,3,43,3,1,2,1,4,12,59
527,1,8,2,0,1,1,0,0,0.36,20,1,3,43,3,1,2,1,4,12,59
527,0,8,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
528,0,9,1,1,0,0,1,0,3.09,91,1,3,43,3,1,2,1,4,12,59
528,1,9,2,0,1,1,0,0,0.36,57,1,3,43,3,1,2,1,4,12,59
528,0,9,3,0,0,0,0,0,0,0,1,3,43,3,1,2,1,4,12,59
529,0,1,1,1,0,0,1,0,1.68,91,0,4,48,4,1,2,1,4,12,60
529,0,1,2,0,1,0,1,0,0.89,48,0,4,48,4,1,2,1,4,12,60
529,1,1,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
530,0,2,1,1,0,1,0,0,1.68,26,0,4,48,4,1,2,1,4,12,60
530,1,2,2,0,1,0,0,1,1.06,48,0,4,48,4,1,2,1,4,12,60
530,0,2,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
531,0,3,1,1,0,0,1,0,1.68,167,0,4,48,4,1,2,1,4,12,60
531,1,3,2,0,1,0,0,1,0.36,20,0,4,48,4,1,2,1,4,12,60
531,0,3,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
532,1,4,1,1,0,0,0,1,3.09,26,0,4,48,4,1,2,1,4,12,60
532,0,4,2,0,1,1,0,0,0.89,48,0,4,48,4,1,2,1,4,12,60
532,0,4,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
533,0,5,1,1,0,1,0,0,0.49,91,0,4,48,4,1,2,1,4,12,60
533,0,5,2,0,1,0,1,0,1.06,57,0,4,48,4,1,2,1,4,12,60
533,1,5,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
534,1,6,1,1,0,0,0,1,0.49,167,0,4,48,4,1,2,1,4,12,60
534,0,6,2,0,1,0,1,0,0.89,20,0,4,48,4,1,2,1,4,12,60
534,0,6,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
535,1,7,1,1,0,0,0,1,3.09,167,0,4,48,4,1,2,1,4,12,60
535,0,7,2,0,1,0,0,1,1.06,57,0,4,48,4,1,2,1,4,12,60
535,0,7,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
536,0,8,1,1,0,1,0,0,0.49,26,0,4,48,4,1,2,1,4,12,60
536,0,8,2,0,1,1,0,0,0.36,20,0,4,48,4,1,2,1,4,12,60
536,1,8,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
537,0,9,1,1,0,0,1,0,3.09,91,0,4,48,4,1,2,1,4,12,60
537,0,9,2,0,1,1,0,0,0.36,57,0,4,48,4,1,2,1,4,12,60
537,1,9,3,0,0,0,0,0,0,0,0,4,48,4,1,2,1,4,12,60
538,0,1,1,1,0,1,0,0,3.09,91,1,2,34,5,1,6,1,2,1,61
538,1,1,2,0,1,0,0,1,0.89,20,1,2,34,5,1,6,1,2,1,61
538,0,1,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
539,1,2,1,1,0,1,0,0,3.09,26,1,2,34,5,1,6,1,2,1,61
539,0,2,2,0,1,0,1,0,0.36,48,1,2,34,5,1,6,1,2,1,61
539,0,2,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
540,1,3,1,1,0,0,0,1,0.49,91,1,2,34,5,1,6,1,2,1,61
540,0,3,2,0,1,0,0,1,0.36,48,1,2,34,5,1,6,1,2,1,61
540,0,3,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
541,1,4,1,1,0,0,0,1,1.68,26,1,2,34,5,1,6,1,2,1,61
541,0,4,2,0,1,0,1,0,0.36,57,1,2,34,5,1,6,1,2,1,61
541,0,4,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
542,0,5,1,1,0,1,1,0,3.09,26,1,2,34,5,1,6,1,2,1,61
542,1,5,2,0,1,0,1,0,1.06,20,1,2,34,5,1,6,1,2,1,61
542,0,5,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
543,1,6,1,1,0,0,0,1,1.68,91,1,2,34,5,1,6,1,2,1,61
543,0,6,2,0,1,1,0,0,1.06,20,1,2,34,5,1,6,1,2,1,61
543,0,6,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
544,1,7,1,1,0,1,0,0,1.68,167,1,2,34,5,1,6,1,2,1,61
544,0,7,2,0,1,1,0,0,0.89,57,1,2,34,5,1,6,1,2,1,61
544,0,7,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
545,0,8,1,1,0,0,1,0,0.49,26,1,2,34,5,1,6,1,2,1,61
545,1,8,2,0,1,0,0,1,0.89,57,1,2,34,5,1,6,1,2,1,61
545,0,8,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
546,1,9,1,1,0,0,1,0,0.49,167,1,2,34,5,1,6,1,2,1,61
546,0,9,2,0,1,1,0,0,1.06,48,1,2,34,5,1,6,1,2,1,61
546,0,9,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,2,1,61
547,1,1,1,1,0,0,1,0,1.68,91,0,5,63,5,1,6,1,2,7,62
547,0,1,2,0,1,0,1,0,0.89,48,0,5,63,5,1,6,1,2,7,62
547,0,1,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
548,1,2,1,1,0,1,0,0,1.68,26,0,5,63,5,1,6,1,2,7,62
548,0,2,2,0,1,0,0,1,1.06,48,0,5,63,5,1,6,1,2,7,62
548,0,2,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
549,1,3,1,1,0,0,1,0,1.68,167,0,5,63,5,1,6,1,2,7,62
549,0,3,2,0,1,0,0,1,0.36,20,0,5,63,5,1,6,1,2,7,62
549,0,3,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
550,1,4,1,1,0,0,0,1,3.09,26,0,5,63,5,1,6,1,2,7,62
550,0,4,2,0,1,1,0,0,0.89,48,0,5,63,5,1,6,1,2,7,62
550,0,4,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
551,0,5,1,1,0,1,0,0,0.49,91,0,5,63,5,1,6,1,2,7,62
551,1,5,2,0,1,0,1,0,1.06,57,0,5,63,5,1,6,1,2,7,62
551,0,5,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
552,0,6,1,1,0,0,0,1,0.49,167,0,5,63,5,1,6,1,2,7,62
552,1,6,2,0,1,0,1,0,0.89,20,0,5,63,5,1,6,1,2,7,62
552,0,6,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
553,1,7,1,1,0,0,0,1,3.09,167,0,5,63,5,1,6,1,2,7,62
553,0,7,2,0,1,0,0,1,1.06,57,0,5,63,5,1,6,1,2,7,62
553,0,7,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
554,1,8,1,1,0,1,0,0,0.49,26,0,5,63,5,1,6,1,2,7,62
554,0,8,2,0,1,1,0,0,0.36,20,0,5,63,5,1,6,1,2,7,62
554,0,8,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
555,1,9,1,1,0,0,1,0,3.09,91,0,5,63,5,1,6,1,2,7,62
555,0,9,2,0,1,1,0,0,0.36,57,0,5,63,5,1,6,1,2,7,62
555,0,9,3,0,0,0,0,0,0,0,0,5,63,5,1,6,1,2,7,62
556,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,2,2,1,8,63
556,0,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,2,2,1,8,63
556,1,1,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
557,0,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,2,2,1,8,63
557,0,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,2,2,1,8,63
557,1,2,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
558,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,2,2,1,8,63
558,0,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,2,2,1,8,63
558,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
559,0,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,2,2,1,8,63
559,0,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,2,2,1,8,63
559,1,4,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
560,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,2,2,1,8,63
560,0,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,2,2,1,8,63
560,1,5,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
561,0,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,2,2,1,8,63
561,0,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,2,2,1,8,63
561,1,6,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
562,0,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,2,2,1,8,63
562,0,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,2,2,1,8,63
562,1,7,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
563,0,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,2,2,1,8,63
563,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,2,2,1,8,63
563,1,8,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
564,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,2,2,1,8,63
564,0,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,2,2,1,8,63
564,1,9,3,0,0,0,0,0,0,0,0,1,19,3,2,2,2,1,8,63
565,1,1,1,1,0,0,1,0,1.68,91,0,1,18,3,2,1,2,1,2,64
565,0,1,2,0,1,0,1,0,0.89,48,0,1,18,3,2,1,2,1,2,64
565,0,1,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
566,1,2,1,1,0,1,0,0,1.68,26,0,1,18,3,2,1,2,1,2,64
566,0,2,2,0,1,0,0,1,1.06,48,0,1,18,3,2,1,2,1,2,64
566,0,2,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
567,1,3,1,1,0,0,1,0,1.68,167,0,1,18,3,2,1,2,1,2,64
567,0,3,2,0,1,0,0,1,0.36,20,0,1,18,3,2,1,2,1,2,64
567,0,3,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
568,0,4,1,1,0,0,0,1,3.09,26,0,1,18,3,2,1,2,1,2,64
568,1,4,2,0,1,1,0,0,0.89,48,0,1,18,3,2,1,2,1,2,64
568,0,4,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
569,0,5,1,1,0,1,0,0,0.49,91,0,1,18,3,2,1,2,1,2,64
569,1,5,2,0,1,0,1,0,1.06,57,0,1,18,3,2,1,2,1,2,64
569,0,5,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
570,0,6,1,1,0,0,0,1,0.49,167,0,1,18,3,2,1,2,1,2,64
570,1,6,2,0,1,0,1,0,0.89,20,0,1,18,3,2,1,2,1,2,64
570,0,6,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
571,0,7,1,1,0,0,0,1,3.09,167,0,1,18,3,2,1,2,1,2,64
571,1,7,2,0,1,0,0,1,1.06,57,0,1,18,3,2,1,2,1,2,64
571,0,7,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
572,0,8,1,1,0,1,0,0,0.49,26,0,1,18,3,2,1,2,1,2,64
572,1,8,2,0,1,1,0,0,0.36,20,0,1,18,3,2,1,2,1,2,64
572,0,8,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
573,1,9,1,1,0,0,1,0,3.09,91,0,1,18,3,2,1,2,1,2,64
573,0,9,2,0,1,1,0,0,0.36,57,0,1,18,3,2,1,2,1,2,64
573,0,9,3,0,0,0,0,0,0,0,0,1,18,3,2,1,2,1,2,64
574,0,1,1,1,0,0,1,0,1.68,91,1,1,24,5,2,2,2,1,1,65
574,0,1,2,0,1,0,1,0,0.89,48,1,1,24,5,2,2,2,1,1,65
574,1,1,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
575,0,2,1,1,0,1,0,0,1.68,26,1,1,24,5,2,2,2,1,1,65
575,1,2,2,0,1,0,0,1,1.06,48,1,1,24,5,2,2,2,1,1,65
575,0,2,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
576,0,3,1,1,0,0,1,0,1.68,167,1,1,24,5,2,2,2,1,1,65
576,1,3,2,0,1,0,0,1,0.36,20,1,1,24,5,2,2,2,1,1,65
576,0,3,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
577,1,4,1,1,0,0,0,1,3.09,26,1,1,24,5,2,2,2,1,1,65
577,0,4,2,0,1,1,0,0,0.89,48,1,1,24,5,2,2,2,1,1,65
577,0,4,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
578,1,6,1,1,0,0,0,1,0.49,167,1,1,24,5,2,2,2,1,1,65
578,0,6,2,0,1,0,1,0,0.89,20,1,1,24,5,2,2,2,1,1,65
578,0,6,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
579,1,7,1,1,0,0,0,1,3.09,167,1,1,24,5,2,2,2,1,1,65
579,0,7,2,0,1,0,0,1,1.06,57,1,1,24,5,2,2,2,1,1,65
579,0,7,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
580,0,8,1,1,0,1,0,0,0.49,26,1,1,24,5,2,2,2,1,1,65
580,1,8,2,0,1,1,0,0,0.36,20,1,1,24,5,2,2,2,1,1,65
580,0,8,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
581,1,9,1,1,0,0,1,0,3.09,91,1,1,24,5,2,2,2,1,1,65
581,0,9,2,0,1,1,0,0,0.36,57,1,1,24,5,2,2,2,1,1,65
581,0,9,3,0,0,0,0,0,0,0,1,1,24,5,2,2,2,1,1,65
582,0,1,1,1,0,1,0,0,3.09,91,0,1,21,3,2,1,2,1,1,66
582,1,1,2,0,1,0,0,1,0.89,20,0,1,21,3,2,1,2,1,1,66
582,0,1,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
583,0,2,1,1,0,1,0,0,3.09,26,0,1,21,3,2,1,2,1,1,66
583,1,2,2,0,1,0,1,0,0.36,48,0,1,21,3,2,1,2,1,1,66
583,0,2,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
584,1,3,1,1,0,0,0,1,0.49,91,0,1,21,3,2,1,2,1,1,66
584,0,3,2,0,1,0,0,1,0.36,48,0,1,21,3,2,1,2,1,1,66
584,0,3,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
585,1,4,1,1,0,0,0,1,1.68,26,0,1,21,3,2,1,2,1,1,66
585,0,4,2,0,1,0,1,0,0.36,57,0,1,21,3,2,1,2,1,1,66
585,0,4,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
586,0,5,1,1,0,1,1,0,3.09,26,0,1,21,3,2,1,2,1,1,66
586,1,5,2,0,1,0,1,0,1.06,20,0,1,21,3,2,1,2,1,1,66
586,0,5,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
587,1,6,1,1,0,0,0,1,1.68,91,0,1,21,3,2,1,2,1,1,66
587,0,6,2,0,1,1,0,0,1.06,20,0,1,21,3,2,1,2,1,1,66
587,0,6,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
588,1,7,1,1,0,1,0,0,1.68,167,0,1,21,3,2,1,2,1,1,66
588,0,7,2,0,1,1,0,0,0.89,57,0,1,21,3,2,1,2,1,1,66
588,0,7,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
589,0,8,1,1,0,0,1,0,0.49,26,0,1,21,3,2,1,2,1,1,66
589,1,8,2,0,1,0,0,1,0.89,57,0,1,21,3,2,1,2,1,1,66
589,0,8,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
590,0,9,1,1,0,0,1,0,0.49,167,0,1,21,3,2,1,2,1,1,66
590,1,9,2,0,1,1,0,0,1.06,48,0,1,21,3,2,1,2,1,1,66
590,0,9,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,1,66
591,1,1,1,1,0,0,1,0,1.68,91,0,2,30,5,3,2,1,7,12,67
591,0,1,2,0,1,0,1,0,0.89,48,0,2,30,5,3,2,1,7,12,67
591,0,1,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
592,0,2,1,1,0,1,0,0,1.68,26,0,2,30,5,3,2,1,7,12,67
592,1,2,2,0,1,0,0,1,1.06,48,0,2,30,5,3,2,1,7,12,67
592,0,2,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
593,0,3,1,1,0,0,1,0,1.68,167,0,2,30,5,3,2,1,7,12,67
593,1,3,2,0,1,0,0,1,0.36,20,0,2,30,5,3,2,1,7,12,67
593,0,3,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
594,1,4,1,1,0,0,0,1,3.09,26,0,2,30,5,3,2,1,7,12,67
594,0,4,2,0,1,1,0,0,0.89,48,0,2,30,5,3,2,1,7,12,67
594,0,4,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
595,1,5,1,1,0,1,0,0,0.49,91,0,2,30,5,3,2,1,7,12,67
595,0,5,2,0,1,0,1,0,1.06,57,0,2,30,5,3,2,1,7,12,67
595,0,5,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
596,1,6,1,1,0,0,0,1,0.49,167,0,2,30,5,3,2,1,7,12,67
596,0,6,2,0,1,0,1,0,0.89,20,0,2,30,5,3,2,1,7,12,67
596,0,6,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
597,1,7,1,1,0,0,0,1,3.09,167,0,2,30,5,3,2,1,7,12,67
597,0,7,2,0,1,0,0,1,1.06,57,0,2,30,5,3,2,1,7,12,67
597,0,7,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
598,1,8,1,1,0,1,0,0,0.49,26,0,2,30,5,3,2,1,7,12,67
598,0,8,2,0,1,1,0,0,0.36,20,0,2,30,5,3,2,1,7,12,67
598,0,8,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
599,1,9,1,1,0,0,1,0,3.09,91,0,2,30,5,3,2,1,7,12,67
599,0,9,2,0,1,1,0,0,0.36,57,0,2,30,5,3,2,1,7,12,67
599,0,9,3,0,0,0,0,0,0,0,0,2,30,5,3,2,1,7,12,67
