Key,Choice,Question,Alternative,Rail,Teton,Dirt,Gravel,Paved,Dist,Cost,gender,age_group,age,educ,res,emp,marr,house,house_inc,ID
242,1,4,2,0,1,0,1,0,0.36,57,0,2,28,6,1,2,1,3,4,34
243,0,4,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
251,1,5,1,1,0,1,1,0,3.09,26,0,2,28,6,1,2,1,3,4,34
252,0,5,2,0,1,0,1,0,1.06,20,0,2,28,6,1,2,1,3,4,34
253,0,5,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
261,1,6,1,1,0,0,0,1,1.68,91,0,2,28,6,1,2,1,3,4,34
262,0,6,2,0,1,1,0,0,1.06,20,0,2,28,6,1,2,1,3,4,34
263,0,6,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
271,1,7,1,1,0,1,0,0,1.68,167,0,2,28,6,1,2,1,3,4,34
272,0,7,2,0,1,1,0,0,0.89,57,0,2,28,6,1,2,1,3,4,34
273,0,7,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
281,0,8,1,1,0,0,1,0,0.49,26,0,2,28,6,1,2,1,3,4,34
282,1,8,2,0,1,0,0,1,0.89,57,0,2,28,6,1,2,1,3,4,34
283,0,8,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
291,1,9,1,1,0,0,1,0,0.49,167,0,2,28,6,1,2,1,3,4,34
292,0,9,2,0,1,1,0,0,1.06,48,0,2,28,6,1,2,1,3,4,34
293,0,9,3,0,0,0,0,0,0,0,0,2,28,6,1,2,1,3,4,34
111,0,1,1,1,0,0,1,0,1.68,91,1,2,34,5,1,6,1,6,4,35
112,0,1,2,0,1,0,1,0,0.89,48,1,2,34,5,1,6,1,6,4,35
113,1,1,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
121,1,2,1,1,0,1,0,0,1.68,26,1,2,34,5,1,6,1,6,4,35
122,0,2,2,0,1,0,0,1,1.06,48,1,2,34,5,1,6,1,6,4,35
123,0,2,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
131,0,3,1,1,0,0,1,0,1.68,167,1,2,34,5,1,6,1,6,4,35
132,1,3,2,0,1,0,0,1,0.36,20,1,2,34,5,1,6,1,6,4,35
133,0,3,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
141,1,4,1,1,0,0,0,1,3.09,26,1,2,34,5,1,6,1,6,4,35
142,0,4,2,0,1,1,0,0,0.89,48,1,2,34,5,1,6,1,6,4,35
143,0,4,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
151,0,5,1,1,0,1,0,0,0.49,91,1,2,34,5,1,6,1,6,4,35
152,0,5,2,0,1,0,1,0,1.06,57,1,2,34,5,1,6,1,6,4,35
153,1,5,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
161,0,6,1,1,0,0,0,1,0.49,167,1,2,34,5,1,6,1,6,4,35
162,1,6,2,0,1,0,1,0,0.89,20,1,2,34,5,1,6,1,6,4,35
163,0,6,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
171,0,7,1,1,0,0,0,1,3.09,167,1,2,34,5,1,6,1,6,4,35
172,0,7,2,0,1,0,0,1,1.06,57,1,2,34,5,1,6,1,6,4,35
173,1,7,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
181,0,8,1,1,0,1,0,0,0.49,26,1,2,34,5,1,6,1,6,4,35
182,1,8,2,0,1,1,0,0,0.36,20,1,2,34,5,1,6,1,6,4,35
183,0,8,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
191,0,9,1,1,0,0,1,0,3.09,91,1,2,34,5,1,6,1,6,4,35
192,0,9,2,0,1,1,0,0,0.36,57,1,2,34,5,1,6,1,6,4,35
193,1,9,3,0,0,0,0,0,0,0,1,2,34,5,1,6,1,6,4,35
211,0,1,1,1,0,1,0,0,3.09,91,0,1,21,3,2,1,2,1,2,36
212,1,1,2,0,1,0,0,1,0.89,20,0,1,21,3,2,1,2,1,2,36
213,0,1,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
221,0,2,1,1,0,1,0,0,3.09,26,0,1,21,3,2,1,2,1,2,36
222,0,2,2,0,1,0,1,0,0.36,48,0,1,21,3,2,1,2,1,2,36
223,1,2,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
231,1,3,1,1,0,0,0,1,0.49,91,0,1,21,3,2,1,2,1,2,36
232,0,3,2,0,1,0,0,1,0.36,48,0,1,21,3,2,1,2,1,2,36
233,0,3,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
241,1,4,1,1,0,0,0,1,1.68,26,0,1,21,3,2,1,2,1,2,36
242,0,4,2,0,1,0,1,0,0.36,57,0,1,21,3,2,1,2,1,2,36
243,0,4,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
251,0,5,1,1,0,1,1,0,3.09,26,0,1,21,3,2,1,2,1,2,36
252,0,5,2,0,1,0,1,0,1.06,20,0,1,21,3,2,1,2,1,2,36
253,1,5,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
261,1,6,1,1,0,0,0,1,1.68,91,0,1,21,3,2,1,2,1,2,36
262,0,6,2,0,1,1,0,0,1.06,20,0,1,21,3,2,1,2,1,2,36
263,0,6,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
271,0,7,1,1,0,1,0,0,1.68,167,0,1,21,3,2,1,2,1,2,36
272,0,7,2,0,1,1,0,0,0.89,57,0,1,21,3,2,1,2,1,2,36
273,1,7,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
281,0,8,1,1,0,0,1,0,0.49,26,0,1,21,3,2,1,2,1,2,36
282,1,8,2,0,1,0,0,1,0.89,57,0,1,21,3,2,1,2,1,2,36
283,0,8,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
291,0,9,1,1,0,0,1,0,0.49,167,0,1,21,3,2,1,2,1,2,36
292,1,9,2,0,1,1,0,0,1.06,48,0,1,21,3,2,1,2,1,2,36
293,0,9,3,0,0,0,0,0,0,0,0,1,21,3,2,1,2,1,2,36
211,0,1,1,1,0,1,0,0,3.09,91,1,1,19,3,2,1,2,1,1,37
212,0,1,2,0,1,0,0,1,0.89,20,1,1,19,3,2,1,2,1,1,37
213,1,1,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
221,0,2,1,1,0,1,0,0,3.09,26,1,1,19,3,2,1,2,1,1,37
222,0,2,2,0,1,0,1,0,0.36,48,1,1,19,3,2,1,2,1,1,37
223,1,2,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
231,0,3,1,1,0,0,0,1,0.49,91,1,1,19,3,2,1,2,1,1,37
232,0,3,2,0,1,0,0,1,0.36,48,1,1,19,3,2,1,2,1,1,37
233,1,3,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
241,0,4,1,1,0,0,0,1,1.68,26,1,1,19,3,2,1,2,1,1,37
242,0,4,2,0,1,0,1,0,0.36,57,1,1,19,3,2,1,2,1,1,37
243,1,4,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
251,0,5,1,1,0,1,1,0,3.09,26,1,1,19,3,2,1,2,1,1,37
252,1,5,2,0,1,0,1,0,1.06,20,1,1,19,3,2,1,2,1,1,37
253,0,5,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
261,0,6,1,1,0,0,0,1,1.68,91,1,1,19,3,2,1,2,1,1,37
262,1,6,2,0,1,1,0,0,1.06,20,1,1,19,3,2,1,2,1,1,37
263,0,6,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
271,0,7,1,1,0,1,0,0,1.68,167,1,1,19,3,2,1,2,1,1,37
272,0,7,2,0,1,1,0,0,0.89,57,1,1,19,3,2,1,2,1,1,37
273,1,7,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
281,0,8,1,1,0,0,1,0,0.49,26,1,1,19,3,2,1,2,1,1,37
282,0,8,2,0,1,0,0,1,0.89,57,1,1,19,3,2,1,2,1,1,37
283,1,8,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
291,0,9,1,1,0,0,1,0,0.49,167,1,1,19,3,2,1,2,1,1,37
292,0,9,2,0,1,1,0,0,1.06,48,1,1,19,3,2,1,2,1,1,37
293,1,9,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,37
111,1,1,1,1,0,0,1,0,1.68,91,1,1,19,3,2,6,2,1,1,38
112,0,1,2,0,1,0,1,0,0.89,48,1,1,19,3,2,6,2,1,1,38
113,0,1,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
121,0,2,1,1,0,1,0,0,1.68,26,1,1,19,3,2,6,2,1,1,38
122,1,2,2,0,1,0,0,1,1.06,48,1,1,19,3,2,6,2,1,1,38
123,0,2,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
131,0,3,1,1,0,0,1,0,1.68,167,1,1,19,3,2,6,2,1,1,38
132,1,3,2,0,1,0,0,1,0.36,20,1,1,19,3,2,6,2,1,1,38
133,0,3,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
141,1,4,1,1,0,0,0,1,3.09,26,1,1,19,3,2,6,2,1,1,38
142,0,4,2,0,1,1,0,0,0.89,48,1,1,19,3,2,6,2,1,1,38
143,0,4,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
151,0,5,1,1,0,1,0,0,0.49,91,1,1,19,3,2,6,2,1,1,38
152,1,5,2,0,1,0,1,0,1.06,57,1,1,19,3,2,6,2,1,1,38
153,0,5,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
161,1,6,1,1,0,0,0,1,0.49,167,1,1,19,3,2,6,2,1,1,38
162,0,6,2,0,1,0,1,0,0.89,20,1,1,19,3,2,6,2,1,1,38
163,0,6,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
171,1,7,1,1,0,0,0,1,3.09,167,1,1,19,3,2,6,2,1,1,38
172,0,7,2,0,1,0,0,1,1.06,57,1,1,19,3,2,6,2,1,1,38
173,0,7,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
181,1,8,1,1,0,1,0,0,0.49,26,1,1,19,3,2,6,2,1,1,38
182,0,8,2,0,1,1,0,0,0.36,20,1,1,19,3,2,6,2,1,1,38
183,0,8,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
191,0,9,1,1,0,0,1,0,3.09,91,1,1,19,3,2,6,2,1,1,38
192,1,9,2,0,1,1,0,0,0.36,57,1,1,19,3,2,6,2,1,1,38
193,0,9,3,0,0,0,0,0,0,0,1,1,19,3,2,6,2,1,1,38
211,0,1,1,1,0,1,0,0,3.09,91,1,1,19,3,2,1,2,1,1,39
212,1,1,2,0,1,0,0,1,0.89,20,1,1,19,3,2,1,2,1,1,39
213,0,1,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
221,1,2,1,1,0,1,0,0,3.09,26,1,1,19,3,2,1,2,1,1,39
222,0,2,2,0,1,0,1,0,0.36,48,1,1,19,3,2,1,2,1,1,39
223,0,2,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
231,0,3,1,1,0,0,0,1,0.49,91,1,1,19,3,2,1,2,1,1,39
232,1,3,2,0,1,0,0,1,0.36,48,1,1,19,3,2,1,2,1,1,39
233,0,3,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
241,0,4,1,1,0,0,0,1,1.68,26,1,1,19,3,2,1,2,1,1,39
242,1,4,2,0,1,0,1,0,0.36,57,1,1,19,3,2,1,2,1,1,39
243,0,4,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
251,0,5,1,1,0,1,1,0,3.09,26,1,1,19,3,2,1,2,1,1,39
252,1,5,2,0,1,0,1,0,1.06,20,1,1,19,3,2,1,2,1,1,39
253,0,5,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
261,1,6,1,1,0,0,0,1,1.68,91,1,1,19,3,2,1,2,1,1,39
262,0,6,2,0,1,1,0,0,1.06,20,1,1,19,3,2,1,2,1,1,39
263,0,6,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
271,1,7,1,1,0,1,0,0,1.68,167,1,1,19,3,2,1,2,1,1,39
272,0,7,2,0,1,1,0,0,0.89,57,1,1,19,3,2,1,2,1,1,39
273,0,7,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
281,0,8,1,1,0,0,1,0,0.49,26,1,1,19,3,2,1,2,1,1,39
282,1,8,2,0,1,0,0,1,0.89,57,1,1,19,3,2,1,2,1,1,39
283,0,8,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
291,0,9,1,1,0,0,1,0,0.49,167,1,1,19,3,2,1,2,1,1,39
292,1,9,2,0,1,1,0,0,1.06,48,1,1,19,3,2,1,2,1,1,39
293,0,9,3,0,0,0,0,0,0,0,1,1,19,3,2,1,2,1,1,39
211,0,1,1,1,0,1,0,0,3.09,91,0,1,21,4,2,6,2,1,1,40
212,1,1,2,0,1,0,0,1,0.89,20,0,1,21,4,2,6,2,1,1,40
213,0,1,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
221,0,2,1,1,0,1,0,0,3.09,26,0,1,21,4,2,6,2,1,1,40
222,1,2,2,0,1,0,1,0,0.36,48,0,1,21,4,2,6,2,1,1,40
223,0,2,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
231,1,3,1,1,0,0,0,1,0.49,91,0,1,21,4,2,6,2,1,1,40
232,0,3,2,0,1,0,0,1,0.36,48,0,1,21,4,2,6,2,1,1,40
233,0,3,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
241,1,4,1,1,0,0,0,1,1.68,26,0,1,21,4,2,6,2,1,1,40
242,0,4,2,0,1,0,1,0,0.36,57,0,1,21,4,2,6,2,1,1,40
243,0,4,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
251,1,5,1,1,0,1,1,0,3.09,26,0,1,21,4,2,6,2,1,1,40
252,0,5,2,0,1,0,1,0,1.06,20,0,1,21,4,2,6,2,1,1,40
253,0,5,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
261,1,6,1,1,0,0,0,1,1.68,91,0,1,21,4,2,6,2,1,1,40
262,0,6,2,0,1,1,0,0,1.06,20,0,1,21,4,2,6,2,1,1,40
263,0,6,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
271,0,7,1,1,0,1,0,0,1.68,167,0,1,21,4,2,6,2,1,1,40
272,1,7,2,0,1,1,0,0,0.89,57,0,1,21,4,2,6,2,1,1,40
273,0,7,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
281,0,8,1,1,0,0,1,0,0.49,26,0,1,21,4,2,6,2,1,1,40
282,1,8,2,0,1,0,0,1,0.89,57,0,1,21,4,2,6,2,1,1,40
283,0,8,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
291,0,9,1,1,0,0,1,0,0.49,167,0,1,21,4,2,6,2,1,1,40
292,1,9,2,0,1,1,0,0,1.06,48,0,1,21,4,2,6,2,1,1,40
293,0,9,3,0,0,0,0,0,0,0,0,1,21,4,2,6,2,1,1,40
111,0,1,1,1,0,0,1,0,1.68,91,0,1,19,3,2,6,2,7,11,41
112,0,1,2,0,1,0,1,0,0.89,48,0,1,19,3,2,6,2,7,11,41
113,1,1,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
121,0,2,1,1,0,1,0,0,1.68,26,0,1,19,3,2,6,2,7,11,41
122,1,2,2,0,1,0,0,1,1.06,48,0,1,19,3,2,6,2,7,11,41
123,0,2,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
131,0,3,1,1,0,0,1,0,1.68,167,0,1,19,3,2,6,2,7,11,41
132,1,3,2,0,1,0,0,1,0.36,20,0,1,19,3,2,6,2,7,11,41
133,0,3,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
141,1,4,1,1,0,0,0,1,3.09,26,0,1,19,3,2,6,2,7,11,41
142,0,4,2,0,1,1,0,0,0.89,48,0,1,19,3,2,6,2,7,11,41
143,0,4,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
151,0,5,1,1,0,1,0,0,0.49,91,0,1,19,3,2,6,2,7,11,41
152,0,5,2,0,1,0,1,0,1.06,57,0,1,19,3,2,6,2,7,11,41
153,1,5,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
161,1,6,1,1,0,0,0,1,0.49,167,0,1,19,3,2,6,2,7,11,41
162,0,6,2,0,1,0,1,0,0.89,20,0,1,19,3,2,6,2,7,11,41
163,0,6,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
171,1,7,1,1,0,0,0,1,3.09,167,0,1,19,3,2,6,2,7,11,41
172,0,7,2,0,1,0,0,1,1.06,57,0,1,19,3,2,6,2,7,11,41
173,0,7,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
181,0,8,1,1,0,1,0,0,0.49,26,0,1,19,3,2,6,2,7,11,41
182,0,8,2,0,1,1,0,0,0.36,20,0,1,19,3,2,6,2,7,11,41
183,1,8,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
191,0,9,1,1,0,0,1,0,3.09,91,0,1,19,3,2,6,2,7,11,41
192,0,9,2,0,1,1,0,0,0.36,57,0,1,19,3,2,6,2,7,11,41
193,1,9,3,0,0,0,0,0,0,0,0,1,19,3,2,6,2,7,11,41
111,1,1,1,1,0,0,1,0,1.68,91,1,4,45,5,1,1,1,7,11,42
112,0,1,2,0,1,0,1,0,0.89,48,1,4,45,5,1,1,1,7,11,42
113,0,1,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
121,1,2,1,1,0,1,0,0,1.68,26,1,4,45,5,1,1,1,7,11,42
122,0,2,2,0,1,0,0,1,1.06,48,1,4,45,5,1,1,1,7,11,42
123,0,2,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
131,0,3,1,1,0,0,1,0,1.68,167,1,4,45,5,1,1,1,7,11,42
132,1,3,2,0,1,0,0,1,0.36,20,1,4,45,5,1,1,1,7,11,42
133,0,3,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
141,0,4,1,1,0,0,0,1,3.09,26,1,4,45,5,1,1,1,7,11,42
142,1,4,2,0,1,1,0,0,0.89,48,1,4,45,5,1,1,1,7,11,42
143,0,4,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
161,1,6,1,1,0,0,0,1,0.49,167,1,4,45,5,1,1,1,7,11,42
162,0,6,2,0,1,0,1,0,0.89,20,1,4,45,5,1,1,1,7,11,42
163,0,6,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
171,1,7,1,1,0,0,0,1,3.09,167,1,4,45,5,1,1,1,7,11,42
172,0,7,2,0,1,0,0,1,1.06,57,1,4,45,5,1,1,1,7,11,42
173,0,7,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
181,0,8,1,1,0,1,0,0,0.49,26,1,4,45,5,1,1,1,7,11,42
182,1,8,2,0,1,1,0,0,0.36,20,1,4,45,5,1,1,1,7,11,42
183,0,8,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
191,1,9,1,1,0,0,1,0,3.09,91,1,4,45,5,1,1,1,7,11,42
192,0,9,2,0,1,1,0,0,0.36,57,1,4,45,5,1,1,1,7,11,42
193,0,9,3,0,0,0,0,0,0,0,1,4,45,5,1,1,1,7,11,42
211,0,1,1,1,0,1,0,0,3.09,91,1,3,42,6,1,2,1,5,11,43
212,1,1,2,0,1,0,0,1,0.89,20,1,3,42,6,1,2,1,5,11,43
213,0,1,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
221,1,2,1,1,0,1,0,0,3.09,26,1,3,42,6,1,2,1,5,11,43
222,0,2,2,0,1,0,1,0,0.36,48,1,3,42,6,1,2,1,5,11,43
223,0,2,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
231,0,3,1,1,0,0,0,1,0.49,91,1,3,42,6,1,2,1,5,11,43
232,0,3,2,0,1,0,0,1,0.36,48,1,3,42,6,1,2,1,5,11,43
233,1,3,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
241,0,4,1,1,0,0,0,1,1.68,26,1,3,42,6,1,2,1,5,11,43
242,0,4,2,0,1,0,1,0,0.36,57,1,3,42,6,1,2,1,5,11,43
243,1,4,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
251,0,5,1,1,0,1,1,0,3.09,26,1,3,42,6,1,2,1,5,11,43
252,0,5,2,0,1,0,1,0,1.06,20,1,3,42,6,1,2,1,5,11,43
253,1,5,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
261,0,6,1,1,0,0,0,1,1.68,91,1,3,42,6,1,2,1,5,11,43
262,1,6,2,0,1,1,0,0,1.06,20,1,3,42,6,1,2,1,5,11,43
263,0,6,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
271,0,7,1,1,0,1,0,0,1.68,167,1,3,42,6,1,2,1,5,11,43
272,1,7,2,0,1,1,0,0,0.89,57,1,3,42,6,1,2,1,5,11,43
273,0,7,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
281,0,8,1,1,0,0,1,0,0.49,26,1,3,42,6,1,2,1,5,11,43
282,0,8,2,0,1,0,0,1,0.89,57,1,3,42,6,1,2,1,5,11,43
283,1,8,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
291,0,9,1,1,0,0,1,0,0.49,167,1,3,42,6,1,2,1,5,11,43
292,1,9,2,0,1,1,0,0,1.06,48,1,3,42,6,1,2,1,5,11,43
293,0,9,3,0,0,0,0,0,0,0,1,3,42,6,1,2,1,5,11,43
211,1,1,1,1,0,1,0,0,3.09,91,1,1,22,4,3,1,1,2,2,44
212,0,1,2,0,1,0,0,1,0.89,20,1,1,22,4,3,1,1,2,2,44
213,0,1,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
221,1,2,1,1,0,1,0,0,3.09,26,1,1,22,4,3,1,1,2,2,44
222,0,2,2,0,1,0,1,0,0.36,48,1,1,22,4,3,1,1,2,2,44
223,0,2,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
231,1,3,1,1,0,0,0,1,0.49,91,1,1,22,4,3,1,1,2,2,44
232,0,3,2,0,1,0,0,1,0.36,48,1,1,22,4,3,1,1,2,2,44
233,0,3,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
241,1,4,1,1,0,0,0,1,1.68,26,1,1,22,4,3,1,1,2,2,44
242,0,4,2,0,1,0,1,0,0.36,57,1,1,22,4,3,1,1,2,2,44
243,0,4,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
261,1,6,1,1,0,0,0,1,1.68,91,1,1,22,4,3,1,1,2,2,44
262,0,6,2,0,1,1,0,0,1.06,20,1,1,22,4,3,1,1,2,2,44
263,0,6,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
271,1,7,1,1,0,1,0,0,1.68,167,1,1,22,4,3,1,1,2,2,44
272,0,7,2,0,1,1,0,0,0.89,57,1,1,22,4,3,1,1,2,2,44
273,0,7,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
281,1,8,1,1,0,0,1,0,0.49,26,1,1,22,4,3,1,1,2,2,44
282,0,8,2,0,1,0,0,1,0.89,57,1,1,22,4,3,1,1,2,2,44
283,0,8,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
291,1,9,1,1,0,0,1,0,0.49,167,1,1,22,4,3,1,1,2,2,44
292,0,9,2,0,1,1,0,0,1.06,48,1,1,22,4,3,1,1,2,2,44
293,0,9,3,0,0,0,0,0,0,0,1,1,22,4,3,1,1,2,2,44
111,0,1,1,1,0,0,1,0,1.68,91,1,3,37,5,1,1,1,5,10,45
112,1,1,2,0,1,0,1,0,0.89,48,1,3,37,5,1,1,1,5,10,45
113,0,1,3,0,0,0,0,0,0,0,1,3,37,5,1,1,1,5,10,45
121,0,2,1,1,0,1,0,0,1.68,26,1,3,37,5,1,1,1,5,10,45
122,1,2,2,0,1,0,0,1,1.06,48,1,3,37,5,1,1,1,5,10,45
123,0,2,3,0,0,0,0,0,0,0,1,3,37,5,1,1,1,5,10,45
131,0,3,1,1,0,0,1,0,1.68,167,1,3,37,5,1,1,1,5,10,45
132,1,3,2,0,1,0,0,1,0.36,20,1,3,37,5,1,1,1,5,10,45
133,0,3,3,0,0,0,0,0,0,0,1,3,37,5,1,1,1,5,10,45
141,1,4,1,1,0,0,0,1,3.09,26,1,3,37,5,1,1,1,5,10,45
142,0,4,2,0,1,1,0,0,0.89,48,1,3,37,5,1,1,1,5,10,45
143,0,4,3,0,0,0,0,0,0,0,1,3,37,5,1,1,1,5,10,45
151,0,5,1,1,0,1,0,0,0.49,91,1,3,37,5,1,1,1,5,10,45
152,1,5,2,0,1,0,1,0,1.06,57,1,3,37,5,1,1,1,5,10,45
153,0,5,3,0,0,0,0,0,0,0,1,3,37,5,1,1,1,5,10,45
161,0,6,1,1,0,0,0,1,0.49,167,1,3,37,5,1,1,1,5,10,45
162,1,6,2,0,1,0,1,0,0.89,20,1,3,37,5,1,1,1,5,10,45
